Texas,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"28,386",100%
Texas,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"24,721",87%
Texas,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,323,1%
Texas,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,"3,356",12%
Texas,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,"2,891",10%
Texas,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,465,2%
Texas,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,"2,769",10%
Texas,blank,blank,blank,blank
Texas,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"26,263",100%
Texas,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"24,721",94%
Texas,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,135,1%
Texas,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,"1,414",5%
Texas,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,"1,216",5%
Texas,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,198,1%
Texas,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,"1,128",4%
Texas,blank,blank,blank,blank
Texas,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,"2,123",NA
Texas,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,188,NA
Texas,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,"1,942",NA
Texas,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,"1,675",NA
Texas,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,267,NA
Texas,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,"1,641",NA
Utah (See below for ,,,,
"data quality note)""",blank,blank,blank,blank
Utah,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,168,100%
Utah,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,,
Utah,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,27,16%
Utah,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,142,85%
Utah,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,118,70%
Utah,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,24,14%
Utah,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,114,68%
Utah (See below for ,,,,
"data quality note)""",blank,blank,blank,blank
Utah,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,31,100%
Utah,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,,
Utah,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,8,26%
Utah,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,25,81%
Utah,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,16,52%
Utah,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,9,29%
Utah,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,18,58%
Utah (See below for ,,,,
"data quality note)""",blank,blank,blank,blank
Utah,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,137,NA
Utah,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,19,NA
Utah,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,117,NA
Utah,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,102,NA
Utah,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,15,NA
Utah,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,96,NA
Virginia,blank,blank,blank,blank
Virginia,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"2,314",100%
Virginia,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"1,422",61%
Virginia,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,149,6%
Virginia,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,749,32%
Virginia,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,600,26%
Virginia,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,149,6%
Virginia,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,586,25%
Virginia,blank,blank,blank,blank
Virginia,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"1,693",100%
Virginia,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"1,422",84%
Virginia,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,38,2%
Virginia,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,235,14%
Virginia,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,188,11%
Virginia,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,47,3%
Virginia,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,165,10%
Virginia,blank,blank,blank,blank
Virginia,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,621,NA
Virginia,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,111,NA
Virginia,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,514,NA
Virginia,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,412,NA
Virginia,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,102,NA
Virginia,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,421,NA
West Virginia,blank,blank,blank,blank
West Virginia,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"5,462",100%
West Virginia,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"4,259",78%
West Virginia,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,139,3%
West Virginia,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,"1,068",20%
West Virginia,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,925,17%
West Virginia,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,143,3%
West Virginia,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,718,13%
West Virginia,blank,blank,blank,blank
West Virginia,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"4,703",100%
West Virginia,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"4,259",91%
West Virginia,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,17,0%
West Virginia,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,427,9%
West Virginia,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,373,8%
West Virginia,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,54,1%
West Virginia,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,268,6%
West Virginia,blank,blank,blank,blank
West Virginia,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,759,NA
West Virginia,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,122,NA
West Virginia,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,641,NA
West Virginia,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,552,NA
West Virginia,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,89,NA
West Virginia,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,450,NA
Wisconsin,blank,blank,blank,blank
Wisconsin,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"1,156",100%
Wisconsin,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,922,80%
Wisconsin,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,43,4%
Wisconsin,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,195,17%
Wisconsin,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,148,13%
Wisconsin,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,47,4%
Wisconsin,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,139,12%
Wisconsin,blank,blank,blank,blank
Wisconsin,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,984,100%
Wisconsin,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,922,94%
Wisconsin,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,6,1%
Wisconsin,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,56,6%
Wisconsin,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,44,4%
Wisconsin,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,12,1%
Wisconsin,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,31,3%
Wisconsin,blank,blank,blank,blank
Wisconsin,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,172,NA
Wisconsin,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,37,NA
Wisconsin,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,139,NA
Wisconsin,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,104,NA
Wisconsin,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,35,NA
Wisconsin,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,108,NA
Wyoming,blank,blank,blank,blank
Wyoming,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,933,100%
Wyoming,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,685,73%
Wyoming,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,44,5%
Wyoming,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,207,22%
Wyoming,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,156,17%
Wyoming,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,51,5%
Wyoming,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,138,15%
Wyoming,blank,blank,blank,blank
Wyoming,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,848,100%
Wyoming,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,685,81%
Wyoming,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,23,3%
Wyoming,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,141,17%
Wyoming,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,104,12%
Wyoming,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,37,4%
Wyoming,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,93,11%
Wyoming,blank,blank,blank,blank
Wyoming,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,85,NA
Wyoming,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,21,NA
Wyoming,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,66,NA
Wyoming,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,52,NA
Wyoming,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,14,NA
Wyoming,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,45,NA
